cloud_cover,humidity,wind_speed,weather_code,sun_alt,moon_alt,moon_illum,visibility
42.5,69.6,3.2,0,-75.94,-20.62,0.4,0.0
19.8,62.8,21.0,51,-67.75,-19.47,0.347,0.0
26.4,16.5,15.7,0,63.83,8.65,0.404,1.42
67.9,39.6,17.9,51,-6.23,16.02,0.056,2.47
98.3,39.2,17.9,0,57.17,-61.38,0.997,0.0
89.6,47.8,2.2,2,-25.88,28.08,0.998,10.4
56.6,85.8,22.6,63,-34.69,-19.23,0.023,0.0
8.8,21.8,28.5,0,42.97,55.81,0.165,1.79
47.5,41.2,30.9,80,32.91,24.89,0.122,0.19
37.1,96.3,16.2,0,10.78,43.28,0.682,4.74
27.6,19.7,18.8,0,-7.91,-30.33,0.073,0.0
98.5,58.4,23.8,2,24.2,63.34,0.134,0.03
8.8,40.2,7.6,51,-44.29,-58.9,0.212,0.0
14.5,65.9,31.7,2,-42.47,-41.51,0.194,0.0
70.6,72.1,25.0,2,-45.76,-44.04,0.009,0.0
39.9,46.7,27.3,0,-60.13,-51.63,0.013,0.0
95.5,51.6,33.5,0,-42.0,51.58,0.975,4.6
19.8,53.1,6.1,0,0.73,26.1,0.859,28.69
50.4,61.7,13.6,0,-22.47,19.33,0.171,14.86
80.6,18.4,18.2,0,12.42,49.97,0.11,1.16
70.0,93.6,21.0,2,60.77,59.44,0.001,0.22
24.2,31.7,10.5,1,-5.93,-28.81,0.869,0.0
31.9,52.9,32.8,0,-71.57,59.84,0.989,70.96
14.0,80.4,11.9,2,-22.44,46.67,0.762,52.95
61.9,18.2,24.5,2,-28.51,-41.95,0.013,0.0
78.9,21.1,35.6,0,55.27,-20.7,0.75,0.0
45.3,15.1,7.9,1,4.04,-7.32,0.999,0.0
9.0,80.3,3.2,80,2.04,0.75,0.998,2.73
47.6,61.0,5.6,0,-60.55,50.46,0.959,45.68
23.3,58.3,2.2,3,64.87,27.62,0.469,2.31
54.0,84.0,19.4,1,-47.06,-23.69,0.514,0.0
31.9,36.9,6.0,0,-72.42,-78.45,0.007,0.0
84.5,58.0,4.1,80,-55.07,32.72,0.797,2.63
67.4,99.2,15.8,95,-52.04,70.57,0.795,0.76
89.8,41.8,39.4,0,-45.56,-40.69,0.539,0.0
24.2,53.0,6.7,1,-28.16,-1.49,0.936,0.0
36.8,47.7,25.9,1,-29.62,-44.54,0.547,0.0
10.5,88.5,13.3,51,-15.28,-50.82,0.091,0.0
63.3,51.4,19.6,80,-12.86,37.34,0.187,2.86
70.1,45.0,37.9,0,46.99,-24.05,0.396,0.0
87.1,80.4,7.3,2,16.21,13.63,0.002,0.11
1.3,39.9,13.9,63,-5.5,-13.63,0.005,0.0
35.0,72.0,6.8,45,-58.9,16.96,0.479,3.14
62.5,48.6,24.6,0,36.51,-29.55,0.387,0.0
98.9,84.1,16.8,65,54.71,-53.96,0.954,0.0
54.2,31.0,34.1,3,59.12,39.95,0.313,1.16
61.2,30.9,15.0,80,-47.67,-65.12,0.261,0.0
0.0,37.5,16.8,80,-70.68,42.88,0.935,19.02
63.5,91.7,7.7,0,-27.68,10.33,0.967,17.25
10.9,21.7,30.4,63,-60.77,-57.77,0.262,0.0
98.4,37.8,17.5,0,-35.6,-52.26,0.02,0.0
66.7,78.6,7.4,63,-12.12,55.28,0.317,3.65
18.2,32.0,3.1,45,63.86,74.38,0.013,0.11
45.5,47.9,22.9,63,41.81,-44.31,0.835,0.0
76.4,84.2,30.4,0,21.6,48.74,0.215,0.38
5.1,92.3,29.0,2,59.85,-28.05,0.868,0.0
42.2,38.3,19.3,0,-14.38,-24.08,0.754,0.0
85.9,73.6,1.7,3,-12.14,-59.72,0.645,0.0
59.3,23.8,6.0,0,24.68,36.02,0.011,0.53
65.3,31.7,23.7,2,10.62,-15.37,0.998,0.0
28.4,33.0,35.0,63,54.03,-29.14,0.452,0.0
96.3,91.6,17.0,0,-6.0,-4.26,0.002,0.0
24.2,23.3,24.6,51,-7.22,4.01,0.013,3.1
15.8,49.1,8.1,1,58.3,24.65,0.16,1.56
22.0,17.1,3.1,3,-48.46,-64.65,0.045,0.0
76.3,65.7,26.0,63,-40.91,-82.3,0.125,0.0
71.4,84.9,31.0,2,16.66,-15.63,0.076,0.0
55.4,58.8,1.1,1,70.13,60.91,0.032,0.61
10.3,95.0,8.3,0,-3.78,61.16,0.711,38.65
51.8,24.6,37.6,3,42.49,20.83,0.059,0.74
38.8,49.7,15.1,63,39.55,-25.94,0.982,0.0
45.3,34.9,21.5,0,-64.53,72.47,0.993,57.09
21.6,48.0,3.2,0,68.67,10.92,0.231,1.46
25.0,29.0,17.1,61,-75.53,-42.95,0.096,0.0
5.0,39.4,14.5,2,-43.57,-24.34,0.039,0.0
13.9,97.8,28.1,1,48.06,-4.48,0.857,0.0
0.2,42.6,9.9,0,48.36,-61.1,0.974,0.0
4.6,36.2,39.4,0,50.26,6.38,0.753,2.86
88.4,79.8,28.9,1,67.98,1.06,0.321,0.11
24.9,48.9,28.2,0,29.79,52.83,0.477,2.39
79.4,29.9,33.4,65,55.82,-44.25,0.919,0.0
81.6,23.8,25.3,2,22.01,29.03,0.294,0.45
89.1,86.1,5.2,51,12.65,9.21,0.002,0.08
7.4,28.3,9.8,65,65.23,65.66,0.002,0.35
14.8,54.2,36.6,48,-18.89,-4.03,0.019,0.0
85.2,31.4,20.8,45,57.31,-52.38,0.997,0.0
9.8,26.9,19.4,0,-0.22,-85.04,0.539,0.0
4.6,15.5,31.8,0,-48.4,44.58,0.998,99.96
58.8,63.4,38.0,1,49.01,-50.95,1.0,0.0
15.1,92.0,14.0,61,-18.78,-3.87,0.026,0.0
35.9,86.5,29.1,61,9.4,-0.71,0.992,0.0
34.8,12.2,29.0,61,6.17,-19.18,0.075,0.0
98.3,59.1,11.4,51,-78.8,76.09,0.992,0.5
34.8,30.1,36.5,0,2.19,50.19,0.58,18.74
66.5,24.1,22.9,2,-13.29,-62.63,0.298,0.0
52.3,93.4,25.2,63,42.03,71.81,0.079,0.13
62.1,42.9,31.3,65,-33.04,31.37,0.937,11.36
47.6,19.9,2.3,2,-60.02,64.77,0.984,51.81
12.1,93.3,10.9,1,-4.11,15.49,0.974,41.71
5.1,30.1,35.3,0,-83.76,-74.37,0.009,0.0
49.5,81.0,5.2,0,-30.67,-7.83,0.807,0.0
35.3,10.9,16.5,2,16.4,-46.04,0.484,0.0
29.0,67.2,15.2,2,-41.08,-37.47,0.286,0.0
68.2,19.6,0.7,0,-18.18,63.17,0.431,18.26
54.1,82.1,22.8,0,14.55,-26.61,0.976,0.0
91.0,30.1,17.6,1,-5.1,13.5,0.984,7.83
59.9,15.1,30.7,65,-35.49,8.08,0.297,4.18
78.2,63.4,0.6,1,-47.15,-52.26,0.002,0.0
45.8,30.2,15.4,0,-8.57,0.7,0.011,7.0
92.5,69.6,8.4,0,30.96,36.47,0.618,0.24
73.5,35.9,32.9,0,69.14,-74.13,0.987,0.0
5.0,98.4,25.0,1,-73.39,-60.22,0.101,0.0
16.4,21.6,11.2,61,-53.42,27.93,0.943,24.01
2.8,51.7,18.3,65,-51.44,-35.15,0.129,0.0
46.1,81.4,1.7,71,-61.96,-40.52,0.391,0.0
15.5,12.0,38.3,1,-32.23,25.34,0.499,55.41
88.1,40.3,6.1,65,35.73,-38.13,0.367,0.0
18.2,66.5,13.4,1,9.29,-82.43,0.54,0.0
87.7,83.1,31.3,45,43.69,22.09,0.687,0.04
54.9,70.2,28.9,1,-60.3,72.21,0.969,41.62
48.1,25.9,15.5,80,49.52,-9.16,0.245,0.0
18.3,45.0,25.4,61,-27.64,-41.73,0.029,0.0
25.6,66.6,1.8,2,-52.91,13.88,0.617,41.99
90.4,46.4,20.9,65,28.09,-9.11,0.218,0.0
91.2,10.3,31.0,0,55.6,-5.26,0.768,0.0
99.8,72.7,10.7,2,36.61,-30.42,0.395,0.0
14.5,28.6,21.2,0,10.64,16.28,0.94,13.59
16.4,11.2,39.6,71,-39.14,11.55,0.427,13.22
100.0,55.6,3.6,80,47.95,-57.53,0.874,0.0
77.5,34.7,22.3,2,42.13,-28.46,0.982,0.0
80.2,76.5,36.7,61,-30.46,18.65,0.384,2.22
76.7,59.2,5.0,80,44.19,46.19,0.491,0.14
58.0,16.2,17.6,0,36.18,-24.45,0.496,0.0
57.3,84.6,23.0,3,16.83,-25.68,0.127,0.0
82.9,79.1,3.4,0,-43.03,29.42,0.973,12.55
24.0,72.8,25.2,1,-72.39,-74.06,0.067,0.0
45.0,30.0,18.0,63,-74.04,-36.35,0.144,0.0
33.0,57.4,27.2,1,-65.3,-67.03,0.001,0.0
57.9,29.2,10.8,80,62.21,-77.02,0.902,0.0
45.3,90.8,18.6,45,-85.5,25.76,0.739,2.42
57.1,80.9,28.7,80,23.17,-15.15,0.237,0.0
77.1,38.3,3.2,0,-23.44,27.88,0.277,10.48
47.4,61.0,1.8,63,-46.94,-36.41,0.364,0.0
96.2,64.9,12.0,3,-66.19,-61.51,0.021,0.0
66.3,90.4,35.5,65,-23.33,-51.33,0.056,0.0
82.4,53.8,14.4,2,11.89,61.95,0.285,1.47
62.5,99.3,18.8,0,38.09,-47.85,0.712,0.0
68.7,77.5,29.3,0,65.43,59.26,0.156,0.45
85.4,46.9,16.8,1,58.98,-14.03,0.658,0.0
22.6,90.1,22.7,1,-35.67,-78.13,0.199,0.0
0.7,72.6,18.9,1,19.09,-6.24,0.983,0.0
95.8,70.3,10.6,2,-8.24,37.0,0.932,3.59
38.1,41.4,0.9,63,-37.77,-43.22,0.01,0.0
20.3,37.2,20.2,80,-10.87,55.39,0.82,14.47
77.1,45.0,30.1,0,-82.79,8.04,0.558,11.26
94.3,47.9,26.4,45,17.96,-35.59,0.941,0.0
86.4,56.5,14.8,65,-19.95,32.9,0.983,4.02
82.7,21.2,8.9,0,-72.56,78.65,0.949,16.63
41.0,27.8,17.7,2,49.14,-13.5,0.537,0.0
15.3,59.7,34.4,1,-60.28,64.15,0.804,75.92
85.4,79.6,33.8,3,38.81,76.46,0.126,0.2
55.2,31.8,17.9,3,22.61,17.38,0.823,1.71
47.9,43.4,10.2,61,5.77,-1.31,0.995,0.0
10.6,48.6,5.1,0,78.61,62.18,0.064,1.33
86.4,81.9,10.6,71,56.18,18.7,0.116,0.05
47.2,98.7,3.4,61,-11.96,41.14,0.619,6.23
1.7,91.8,11.0,45,66.62,11.12,0.282,0.11
77.8,55.3,33.2,65,-62.95,-31.65,0.452,0.0
14.5,18.6,30.4,0,23.27,-11.88,0.291,0.0
95.5,54.1,34.7,45,43.41,37.03,0.253,0.01
69.9,51.3,22.4,3,-18.0,-36.45,0.688,0.0
36.5,89.4,24.2,3,10.55,16.4,0.004,2.01
39.9,22.0,32.0,65,16.53,48.79,0.703,0.74
89.6,32.8,17.1,65,13.73,40.21,0.08,0.17
10.6,36.6,10.7,1,39.07,28.92,0.247,1.94
36.5,35.8,12.2,0,-55.57,33.35,0.961,61.6
16.3,90.6,17.9,0,28.61,34.56,0.717,1.81
28.5,76.9,36.9,0,44.76,-18.07,0.497,0.0
52.8,25.1,34.3,0,-66.8,62.75,0.998,49.51
74.4,15.5,36.4,0,-54.6,-33.25,0.494,0.0
77.4,63.7,17.8,45,73.76,49.23,0.055,0.03
20.1,31.9,11.9,2,38.37,37.66,0.048,1.14
47.9,26.4,5.7,65,-1.81,-21.88,0.944,0.0
15.2,60.7,13.0,3,-23.59,-34.01,0.503,0.0
27.0,99.6,4.2,0,10.08,47.66,0.557,4.83
85.5,56.0,3.6,0,-27.61,-43.26,0.225,0.0
8.5,92.6,1.8,2,-46.84,74.02,0.761,41.32
79.2,59.0,27.3,71,-39.64,-23.68,0.389,0.0
9.6,76.3,35.0,95,29.09,-17.77,0.164,0.0
14.6,24.3,9.7,3,-61.21,45.21,0.972,83.56
3.7,66.1,34.1,61,13.06,-46.38,0.595,0.0
1.6,68.5,37.9,65,-22.3,-17.06,0.003,0.0
84.8,59.1,34.8,63,33.91,47.0,0.026,0.06
79.0,60.3,21.4,2,31.76,-19.0,0.968,0.0
79.7,59.1,18.8,0,-11.46,1.64,0.022,2.71
23.6,62.9,40.0,2,-16.79,-75.98,0.39,0.0
34.1,93.8,19.1,0,-38.74,-52.72,0.469,0.0
48.3,10.5,20.8,1,69.81,6.3,0.588,1.31
0.3,91.5,12.8,3,-66.61,-53.24,0.016,0.0
66.3,40.5,1.1,0,-84.73,-43.88,0.156,0.0
6.7,22.0,36.3,1,4.79,19.14,0.954,33.31
2.7,59.2,33.6,1,-9.26,43.51,0.735,81.94
55.6,45.4,6.2,0,-10.72,25.18,0.22,18.41
73.5,15.2,25.6,61,-34.84,39.46,0.991,8.3
14.4,74.2,37.7,2,4.45,-5.96,0.999,0.0
29.6,82.8,22.8,63,51.42,-33.07,0.972,0.0
32.7,12.2,32.6,2,45.62,38.57,0.536,2.3
25.0,73.4,20.9,3,17.54,-72.72,0.586,0.0
41.0,39.3,1.5,0,-23.07,0.22,0.075,9.05
75.1,77.0,9.0,0,-48.8,-54.41,0.168,0.0
81.4,86.2,21.6,2,59.9,-27.33,0.828,0.0
72.3,89.3,15.2,2,12.07,-48.97,0.262,0.0
61.6,63.1,12.0,2,-53.36,-11.23,0.659,0.0
36.6,89.4,35.2,1,-36.57,-9.58,0.778,0.0
73.8,40.9,33.5,95,-8.11,-69.02,0.259,0.0
58.3,70.9,17.8,3,39.05,69.79,0.211,0.77
58.8,31.5,18.5,0,7.21,-46.01,0.886,0.0
60.1,59.6,38.9,61,-82.68,-75.56,0.004,0.0
54.6,63.3,22.3,2,30.35,83.78,0.23,0.91
83.9,12.6,5.5,65,-37.13,4.1,0.131,0.84
78.5,52.3,3.2,1,47.97,42.87,0.002,0.27
82.0,84.1,18.1,1,71.03,65.59,0.126,0.23
54.4,65.7,6.8,0,-29.44,-55.91,0.141,0.0
1.3,44.2,26.2,0,50.43,65.56,0.025,1.39
68.0,29.6,33.4,61,13.23,-13.02,0.997,0.0
44.7,62.9,16.7,0,-37.97,29.98,0.995,49.6
29.6,93.3,9.7,45,39.9,26.25,0.016,0.05
65.2,13.3,25.6,1,-40.42,-0.53,0.852,0.0
72.8,72.5,0.8,95,37.78,20.98,0.021,0.02
39.7,90.0,37.8,80,-51.45,5.69,0.24,2.86
51.5,41.3,28.7,2,-3.29,-14.5,0.023,0.0
24.4,40.7,7.4,1,-70.85,-61.14,0.128,0.0
42.8,43.1,23.6,1,77.3,42.83,0.142,1.07
48.0,73.4,26.0,71,84.39,71.97,0.014,0.19
45.3,90.5,18.0,0,43.19,42.53,0.002,0.38
33.6,39.3,23.6,3,-65.6,-24.3,0.135,0.0
33.2,27.5,22.5,80,13.33,12.83,0.942,2.12
83.5,14.4,16.2,1,4.32,-35.7,0.89,0.0
45.9,41.5,30.5,3,-21.58,-39.15,0.023,0.0
53.3,69.7,5.4,2,-65.21,-81.57,0.035,0.0
10.8,10.3,9.2,61,76.65,-31.47,0.839,0.0
71.9,90.7,2.2,65,-51.94,3.98,0.723,1.84
24.5,81.8,14.5,0,50.04,42.3,0.3,1.34
68.8,34.1,37.8,80,2.83,47.68,0.269,1.18
14.9,79.7,23.2,0,-63.75,66.36,0.854,59.66
88.9,28.9,26.8,45,-46.11,-12.46,0.63,0.0
73.2,82.0,37.4,48,-11.21,-3.42,0.953,0.0
56.3,94.4,4.3,0,13.39,-57.38,0.636,0.0
29.2,24.6,20.6,63,51.81,29.62,0.561,0.75
26.4,59.0,26.5,61,-27.64,-60.3,0.088,0.0
81.7,59.8,39.5,45,23.33,-52.23,0.711,0.0
5.4,66.8,1.4,2,-19.81,45.5,0.298,40.33
1.4,95.8,8.2,65,24.68,-25.68,0.176,0.0
87.8,59.0,34.5,0,19.95,-46.87,0.303,0.0
9.9,90.4,23.9,71,79.45,-61.62,0.972,0.0
48.7,39.0,37.5,2,-66.58,-8.66,0.243,0.0
23.6,20.4,26.5,71,-11.38,21.66,0.158,8.86
86.7,80.4,25.1,3,-43.83,-28.56,0.023,0.0
10.7,36.1,36.9,0,-13.28,42.5,0.927,88.65
98.0,27.7,17.4,63,-32.81,37.17,0.997,0.61
35.3,59.1,21.9,1,38.99,30.89,0.135,1.19
78.2,38.9,2.4,0,67.69,-58.76,0.855,0.0
1.4,67.2,18.8,3,-40.81,-76.77,0.095,0.0
27.2,27.5,22.7,0,-55.34,30.21,0.644,55.97
33.0,62.8,1.1,63,21.72,-21.23,0.214,0.0
94.7,37.6,30.0,51,-32.8,10.03,0.964,1.43
83.7,75.6,11.4,0,-3.96,35.34,0.918,11.48
44.8,63.6,21.9,71,-23.32,-52.64,0.47,0.0
29.8,72.8,20.4,1,-71.28,49.76,0.804,56.64
69.9,58.1,24.8,0,48.05,69.6,0.037,0.44
49.6,15.5,4.1,3,-28.98,-2.75,0.079,0.0
45.3,87.3,32.3,2,77.69,8.46,0.482,0.92
47.9,15.2,5.1,63,-25.5,35.66,0.289,7.3
10.6,43.1,1.9,2,76.06,-18.24,0.584,0.0
59.0,62.8,25.6,80,13.73,49.56,0.72,1.1
14.9,63.7,36.6,0,-27.57,27.01,0.994,80.04
11.9,86.0,6.2,1,-45.69,35.66,0.994,65.76
70.5,87.6,37.6,95,-23.77,0.6,0.056,0.17
36.5,57.9,35.6,2,53.77,13.57,0.475,1.78
51.9,82.0,0.6,1,-25.24,-54.12,0.088,0.0
23.3,79.8,5.9,65,31.88,-10.15,0.96,0.0
17.3,64.7,35.1,0,56.1,-55.86,0.977,0.0
63.3,71.9,32.3,3,19.74,-64.16,0.493,0.0
75.7,96.7,2.7,0,-7.63,-64.46,0.611,0.0
68.8,71.4,32.4,3,-13.14,-53.07,0.682,0.0
58.5,84.0,25.4,1,-33.34,0.2,0.269,7.38
61.1,94.4,28.6,1,-26.3,58.52,0.484,13.77
5.0,47.6,6.2,63,9.73,61.55,0.225,2.15
100.0,18.9,3.3,2,17.43,83.77,0.316,0.0
91.6,70.6,32.1,61,-9.55,32.47,0.888,2.17
62.5,34.2,29.4,0,-43.96,41.44,0.906,36.64
8.7,56.0,26.4,0,31.63,-17.25,0.218,0.0
43.0,22.1,25.7,0,-17.96,-28.29,0.02,0.0
59.3,43.6,25.6,0,-43.77,-10.89,0.142,0.0
30.4,21.4,23.2,2,-63.0,50.33,0.989,72.53
84.1,50.8,20.2,0,-16.46,42.16,0.861,14.98
33.6,70.2,27.9,63,40.45,-45.11,0.998,0.0
54.2,87.1,16.7,95,-48.25,7.29,0.231,0.51
71.2,66.9,32.2,3,-27.93,23.26,0.384,14.62
63.9,10.9,3.5,1,45.96,28.36,0.609,1.28
38.1,24.4,10.0,51,-68.41,-83.32,0.027,0.0
71.4,54.0,8.6,95,-27.7,-4.81,0.849,0.0
9.4,15.1,5.6,80,-34.82,-10.46,0.32,0.0
0.1,92.1,6.0,1,30.04,2.1,0.909,1.28
75.5,45.8,24.1,3,76.55,-2.79,0.588,0.0
96.9,53.7,26.9,2,13.54,13.41,0.0,0.13
17.5,23.0,12.9,65,25.45,-27.37,0.995,0.0
59.2,88.1,9.7,65,18.88,-11.6,0.992,0.0
59.4,76.1,33.4,1,-40.23,-24.63,0.024,0.0
41.7,27.0,34.2,1,-1.07,58.87,0.744,49.46
72.8,30.7,37.9,1,-32.78,-17.29,0.021,0.0
55.0,62.3,38.5,80,38.56,-16.98,0.831,0.0
87.9,54.5,17.4,0,47.55,49.85,0.018,0.16
18.1,24.4,22.5,80,6.92,-41.28,0.603,0.0
78.3,53.4,14.5,51,-73.51,50.03,0.961,6.31
62.7,81.5,25.9,0,-34.16,-2.11,0.814,0.0
92.6,52.6,15.9,0,82.52,13.66,0.328,0.16
83.2,37.9,4.3,1,-19.71,-21.63,0.798,0.0
71.6,42.6,33.2,1,24.44,-46.93,0.568,0.0
46.9,31.4,19.7,0,45.69,-69.14,0.905,0.0
22.6,53.6,35.8,1,63.85,32.49,0.249,1.78
80.5,73.4,8.3,65,-45.77,48.61,0.998,5.25
67.2,68.4,3.8,45,-62.18,-15.1,0.545,0.0
43.4,60.2,31.7,61,-20.56,-26.91,0.472,0.0
26.6,29.0,2.5,65,67.19,-70.52,0.871,0.0
30.7,21.4,31.0,0,8.81,-53.17,0.595,0.0
98.0,82.0,40.0,2,20.93,14.63,0.901,0.06
20.2,74.1,2.7,2,-6.57,-55.44,0.169,0.0
39.5,13.5,19.5,0,7.84,-41.2,0.276,0.0
83.3,82.8,8.4,3,-70.29,-62.98,0.011,0.0
24.5,62.4,1.4,0,-39.91,72.81,0.876,61.68
35.9,69.2,23.4,3,41.74,-14.86,0.607,0.0
99.8,56.9,26.3,61,17.35,11.91,0.003,0.0
50.5,89.8,39.3,51,-37.75,20.21,0.965,11.4
48.4,28.9,11.7,61,-84.36,3.19,0.488,4.77
49.7,78.8,36.2,45,53.16,-0.21,0.645,0.0
24.1,93.1,19.9,0,16.28,33.09,0.811,1.79
92.4,28.9,37.5,3,-40.08,65.08,0.845,7.05
17.0,79.8,18.7,0,-59.44,-20.14,0.598,0.0
92.7,98.3,30.1,2,63.73,-40.09,0.953,0.0
10.5,85.0,26.2,1,-77.09,66.76,0.992,70.08
51.8,49.2,33.6,80,36.77,65.74,0.065,0.15
61.8,84.7,3.3,2,69.79,-41.82,0.695,0.0
31.3,35.3,8.4,51,46.06,-17.45,0.426,0.0
53.0,91.3,21.8,1,-57.66,-56.11,0.001,0.0
98.5,34.6,16.9,2,40.94,33.51,0.031,0.02
93.0,42.7,16.0,0,83.82,78.27,0.022,0.09
90.9,11.6,16.6,0,-47.82,-61.07,0.013,0.0
63.6,10.5,14.6,2,13.27,-60.15,0.843,0.0
24.2,38.9,30.6,1,20.72,-20.42,0.997,0.0
65.9,68.2,19.9,3,-33.42,-44.93,0.606,0.0
10.7,94.5,4.7,0,-38.32,17.62,0.479,26.31
93.4,25.4,25.9,0,-15.94,46.93,0.745,5.59
42.6,70.0,4.9,61,34.12,-55.55,0.916,0.0
25.8,15.0,7.1,2,-55.79,-9.07,0.363,0.0
3.3,14.6,6.6,80,13.34,-14.71,0.063,0.0
68.0,20.4,38.9,3,26.06,-41.85,0.945,0.0
31.7,67.5,15.7,2,80.57,-53.03,0.85,0.0
87.1,27.3,26.5,0,46.73,36.96,0.084,0.21
92.1,55.7,11.7,1,67.1,-18.69,0.724,0.0
39.2,64.1,10.5,0,-45.13,18.76,0.887,44.11
31.3,32.1,19.9,0,-18.17,-11.65,0.011,0.0
28.6,99.1,10.6,2,43.45,-6.01,0.88,0.0
69.2,28.1,30.0,48,-46.22,61.72,0.659,2.41
2.6,21.4,37.7,3,52.84,53.58,0.126,1.76
45.3,16.3,21.6,0,78.55,-55.57,0.898,0.0
83.1,77.3,11.8,2,37.44,25.41,0.512,0.4
5.0,58.4,16.8,0,39.0,45.84,0.126,1.63
96.8,32.4,15.0,95,-3.51,-19.22,0.025,0.0
35.5,74.6,15.6,51,41.04,-16.23,0.935,0.0
49.3,21.6,37.5,0,-25.53,36.19,0.988,52.71
31.0,34.4,30.1,0,-59.97,52.08,0.93,68.61
50.7,92.4,16.0,65,58.05,-56.95,0.966,0.0
17.3,13.2,38.4,71,-34.11,46.54,0.437,15.05
57.3,28.9,15.1,45,-65.11,41.29,0.945,4.09
64.2,12.3,1.2,51,-46.26,25.22,0.661,8.0
35.2,44.2,22.2,65,2.2,25.86,0.887,7.48
88.7,83.3,13.1,63,-34.69,-26.17,0.728,0.0
72.2,51.4,17.1,0,72.53,-33.84,0.816,0.0
17.3,60.2,8.1,51,-30.68,35.46,0.966,21.76
78.6,70.3,27.8,3,-43.09,-52.35,0.065,0.0
26.4,60.9,14.4,1,-33.55,11.02,0.163,21.7
11.6,82.3,26.0,2,-73.38,57.86,0.97,68.03
38.3,69.8,34.6,1,55.69,-46.94,0.968,0.0
87.1,96.4,30.3,0,-78.57,31.79,0.841,6.57
56.2,78.6,15.1,0,-29.45,-6.21,0.162,0.0
57.9,93.1,23.6,65,43.05,30.56,0.633,0.26
28.9,88.9,25.2,65,-3.14,-0.34,0.999,0.0
39.9,47.3,24.3,80,50.2,-79.8,0.933,0.0
84.8,49.7,29.1,0,-48.92,-8.42,0.77,0.0
65.2,97.7,27.4,0,-41.62,-30.18,0.62,0.0
16.6,88.6,1.1,0,-6.03,-12.96,0.013,0.0
76.4,60.2,34.6,3,-54.86,-64.38,0.007,0.0
26.4,63.8,12.0,80,25.44,1.95,0.938,0.32
85.9,24.4,27.1,95,-35.61,-52.76,0.021,0.0
66.4,16.7,16.2,48,19.53,-75.38,0.569,0.0
21.6,30.9,18.9,0,21.78,37.29,0.275,1.79
20.1,95.8,37.2,1,-26.16,39.67,0.743,37.24
48.9,96.4,35.5,61,-38.56,23.81,0.969,8.65
8.9,83.1,19.0,48,30.4,-31.58,0.575,0.0
37.1,21.2,6.6,0,-2.57,-31.36,0.919,0.0
25.5,21.2,37.6,3,-1.99,-10.53,0.981,0.0
3.9,60.2,27.5,80,-17.26,-30.28,0.721,0.0
86.9,11.3,22.0,3,-1.67,-65.24,0.276,0.0
20.2,62.9,17.7,45,4.93,-3.61,0.999,0.0
85.8,66.8,35.0,95,-51.45,-12.0,0.73,0.0
27.7,93.3,20.5,1,36.42,-62.39,0.923,0.0
62.6,86.5,38.2,0,-74.26,2.5,0.594,10.23
95.4,87.1,30.8,45,41.64,50.73,0.059,0.01
22.3,43.0,15.2,65,-74.08,7.88,0.668,12.26
15.5,67.5,17.3,3,20.46,-50.71,0.918,0.0
30.4,94.3,14.4,65,30.77,-18.16,0.986,0.0
73.0,92.3,19.6,80,18.61,-76.34,0.607,0.0
64.9,83.2,29.8,0,29.07,-56.07,0.887,0.0
2.3,93.4,18.8,1,31.45,26.23,0.415,1.51
16.5,87.7,38.3,0,-29.75,-10.34,0.031,0.0
62.2,60.0,34.2,0,42.03,-80.77,0.818,0.0
75.4,23.0,10.9,2,-55.22,-42.7,0.019,0.0
55.9,17.8,18.6,1,-38.01,-49.34,0.009,0.0
85.6,78.0,36.3,61,54.01,-65.07,0.841,0.0
20.3,20.7,32.9,0,29.82,29.27,0.749,3.4
92.8,71.8,36.8,0,18.87,24.12,0.01,0.09
21.6,20.2,1.2,63,-58.56,30.21,0.844,20.77
50.3,31.1,8.6,95,-9.07,-2.69,0.974,0.0
45.5,31.0,32.0,0,56.13,72.85,0.053,0.83
31.7,94.1,11.5,2,-14.56,31.87,0.539,24.59
65.5,68.1,37.5,51,-37.23,40.73,0.925,9.23
3.5,64.4,39.5,1,32.03,-13.14,0.615,0.0
99.2,45.7,26.7,3,-67.6,-78.24,0.023,0.0
80.4,11.8,2.1,61,-61.53,-33.41,0.465,0.0
49.9,98.6,26.3,63,-59.8,0.91,0.264,1.94
30.1,44.1,12.5,63,77.8,-62.66,0.9,0.0
61.3,19.0,34.0,2,14.06,-34.76,0.372,0.0
58.1,33.0,29.1,61,-33.89,-10.31,0.157,0.0
51.2,17.4,32.2,1,34.59,49.3,0.019,0.68
31.4,66.2,28.8,0,-24.81,-13.82,0.852,0.0
24.8,40.1,20.9,1,-34.55,22.98,0.985,78.08
57.7,53.1,26.7,95,26.39,16.0,0.01,0.03
83.3,33.8,37.8,45,59.14,31.53,0.082,0.03
18.1,89.6,9.4,1,-67.38,-60.85,0.007,0.0
34.9,19.6,9.4,48,-9.96,-19.26,0.007,0.0
26.2,63.4,15.1,61,24.4,13.94,0.007,0.22
65.0,13.5,15.9,1,81.04,26.97,0.201,0.7
29.4,70.1,26.7,48,-29.85,-38.98,0.552,0.0
58.6,51.5,30.9,2,16.96,8.67,0.942,1.45
89.1,26.9,9.6,0,-37.77,12.85,0.307,4.62
51.0,13.8,13.8,95,34.17,10.46,0.151,0.04
29.5,81.3,32.2,95,-12.54,10.93,1.0,2.44
95.3,96.3,8.8,0,-0.66,-10.34,0.013,0.0
